event_id,event_date,latitude,longitude,state,source_catalog,source_dataset,sample_type,rainfall_1d,rainfall_3d,rainfall_7d,rainfall_15d,rainfall_30d,soil_moisture,soil_moisture_anomaly,elevation,slope,aspect,curvature,landslide
APDA-NEG-01095,2017-06-10,23.5,92.5,Mizoram,Background_Sampling,Copernicus_NASA_Background,negative,23.87,63.48,126.38,440.18,600.25,0.95,3.0,697.5,31.7,35.92,-0.007925,0
APDA-NEG-01096,2010-09-13,24.5,93.125,Mizoram,Background_Sampling,Copernicus_NASA_Background,negative,8.97,16.26,39.29,95.52,195.57,0.84,2.2667,489.42,31.49,307.92,0.01086,0
APDA-NEG-01097,2017-06-12,24.5,93.125,Mizoram,Background_Sampling,Copernicus_NASA_Background,negative,27.41,68.5,83.92,309.87,447.71,0.93,2.8667,489.42,31.49,307.92,0.01086,0
APDA-NEG-01098,2013-05-07,23.5,92.5,Mizoram,Background_Sampling,Copernicus_NASA_Background,negative,45.24,137.72,254.51,278.32,325.04,0.86,2.4,697.5,31.7,35.92,-0.007925,0
APDA-NEG-01099,2017-06-17,23.5,92.5,Mizoram,Background_Sampling,Copernicus_NASA_Background,negative,28.23,84.04,336.73,520.88,850.11,0.97,3.1333,697.5,31.7,35.92,-0.007925,0
APDA-NEG-01100,2010-09-13,23.5,93.125,Mizoram,Background_Sampling,Copernicus_NASA_Background,negative,5.92,10.64,23.16,48.17,130.81,0.75,1.6667,768.55,33.9,313.22,0.007988,0
APDA-NEG-01101,2017-06-28,24.0,92.5,Mizoram,Background_Sampling,Copernicus_NASA_Background,negative,12.81,37.2,128.55,339.13,889.4,0.95,3.0,707.92,8.18,84.72,-0.000283,0
APDA-NEG-01102,2015-08-28,24.5,93.125,Mizoram,Background_Sampling,Copernicus_NASA_Background,negative,4.06,21.36,51.67,144.77,374.16,0.93,2.8667,489.42,31.49,307.92,0.01086,0
APDA-NEG-01103,2017-08-26,24.0,93.125,Mizoram,Background_Sampling,Copernicus_NASA_Background,negative,21.44,81.35,115.07,250.2,418.22,0.96,3.0667,1156.07,10.45,264.05,-0.013664,0
APDA-NEG-01104,2010-09-13,22.5,93.125,Mizoram,Background_Sampling,Copernicus_NASA_Background,negative,5.13,13.96,29.88,51.74,201.06,0.81,2.0667,448.6,33.09,143.87,-0.000616,0
APDA-NEG-01105,2018-05-12,24.0,92.5,Mizoram,Background_Sampling,Copernicus_NASA_Background,negative,10.65,78.17,193.67,336.63,494.53,0.87,2.4667,707.92,8.18,84.72,-0.000283,0
APDA-NEG-01106,2015-09-14,23.5,93.125,Mizoram,Background_Sampling,Copernicus_NASA_Background,negative,12.28,31.44,58.05,137.6,311.67,0.92,2.8,768.55,33.9,313.22,0.007988,0
APDA-NEG-01107,2018-06-05,24.5,93.125,Mizoram,Background_Sampling,Copernicus_NASA_Background,negative,13.25,30.19,57.6,103.27,235.41,0.79,1.9333,489.42,31.49,307.92,0.01086,0
APDA-NEG-01108,2018-05-12,22.5,93.125,Mizoram,Background_Sampling,Copernicus_NASA_Background,negative,10.04,34.44,82.42,134.97,232.46,0.75,1.6667,448.6,33.09,143.87,-0.000616,0
APDA-NEG-01109,2021-06-12,24.0,93.125,Mizoram,Background_Sampling,Copernicus_NASA_Background,negative,21.77,60.24,75.74,141.81,222.49,0.78,1.8667,1156.07,10.45,264.05,-0.013664,0
APDA-NEG-01110,2016-09-17,23.5,93.125,Mizoram,Background_Sampling,Copernicus_NASA_Background,negative,17.87,31.42,93.92,122.21,284.27,0.89,2.6,768.55,33.9,313.22,0.007988,0
APDA-NEG-01111,2007-08-28,25.5,94.375,Nagaland,Background_Sampling,Copernicus_NASA_Background,negative,2.45,10.41,29.27,74.02,105.82,0.7,1.3333,1690.52,34.92,313.33,-0.003122,0
APDA-NEG-01112,2017-07-09,25.5,94.375,Nagaland,Background_Sampling,Copernicus_NASA_Background,negative,16.21,89.47,150.89,255.24,405.92,0.95,3.0,1690.52,34.92,313.33,-0.003122,0
APDA-NEG-01113,2007-10-16,26.5,94.375,Nagaland,Background_Sampling,Copernicus_NASA_Background,negative,13.85,29.81,39.38,61.17,87.62,0.89,2.6,307.93,20.68,270.76,-0.012984,0
APDA-NEG-01114,2016-04-19,25.5,94.375,Nagaland,Background_Sampling,Copernicus_NASA_Background,negative,4.15,23.57,47.96,67.94,106.38,0.73,1.5333,1690.52,34.92,313.33,-0.003122,0
APDA-NEG-01115,2008-08-07,25.5,94.375,Nagaland,Background_Sampling,Copernicus_NASA_Background,negative,0.58,14.37,36.41,94.74,209.37,0.77,1.8,1690.52,34.92,313.33,-0.003122,0
APDA-NEG-01116,2015-08-12,26.0,95.0,Nagaland,Background_Sampling,Copernicus_NASA_Background,negative,4.96,23.0,61.73,158.59,348.51,0.95,3.0,1150.77,10.47,188.47,-0.011555,0
APDA-NEG-01117,2008-08-19,26.0,95.0,Nagaland,Background_Sampling,Copernicus_NASA_Background,negative,21.97,63.29,117.85,203.67,306.39,0.93,2.8667,1150.77,10.47,188.47,-0.011555,0
APDA-NEG-01118,2013-07-17,26.5,94.375,Nagaland,Background_Sampling,Copernicus_NASA_Background,negative,14.02,32.86,83.54,163.18,363.63,0.86,2.4,307.93,20.68,270.76,-0.012984,0
APDA-NEG-01119,2008-08-29,26.0,95.0,Nagaland,Background_Sampling,Copernicus_NASA_Background,negative,13.53,30.7,44.8,151.88,292.13,0.9,2.6667,1150.77,10.47,188.47,-0.011555,0
APDA-NEG-01120,2013-06-07,25.5,94.375,Nagaland,Background_Sampling,Copernicus_NASA_Background,negative,5.28,14.76,17.93,42.86,159.46,0.77,1.8,1690.52,34.92,313.33,-0.003122,0
APDA-NEG-01121,2010-06-15,27.0,95.0,Nagaland,Background_Sampling,Copernicus_NASA_Background,negative,30.24,62.0,119.52,240.12,353.56,0.92,2.8,117.36,3.0,28.88,0.00233,0
APDA-NEG-01122,2017-07-08,26.0,95.0,Nagaland,Background_Sampling,Copernicus_NASA_Background,negative,45.53,101.05,164.83,328.88,475.41,0.98,3.2,1150.77,10.47,188.47,-0.011555,0
APDA-NEG-01123,2010-06-18,26.0,93.75,Nagaland,Background_Sampling,Copernicus_NASA_Background,negative,16.3,25.85,75.45,214.54,344.08,0.83,2.2,155.68,5.21,210.16,-0.003056,0
APDA-NEG-01124,2015-08-19,27.0,94.375,Nagaland,Background_Sampling,Copernicus_NASA_Background,negative,22.32,48.7,86.63,182.35,296.09,0.92,2.8,86.0,0.0,0.0,0.0,0
APDA-NEG-01125,2010-07-06,26.0,95.0,Nagaland,Background_Sampling,Copernicus_NASA_Background,negative,9.26,32.72,75.34,140.15,355.44,0.94,2.9333,1150.77,10.47,188.47,-0.011555,0
APDA-NEG-01126,2010-07-20,27.0,94.375,Nagaland,Background_Sampling,Copernicus_NASA_Background,negative,9.38,42.41,114.28,203.05,408.28,0.92,2.8,86.0,0.0,0.0,0.0,0
APDA-NEG-01127,2010-07-06,26.0,95.0,Nagaland,Background_Sampling,Copernicus_NASA_Background,negative,9.26,32.72,75.34,140.15,355.44,0.94,2.9333,1150.77,10.47,188.47,-0.011555,0
APDA-NEG-01128,2018-07-31,25.5,94.375,Nagaland,Background_Sampling,Copernicus_NASA_Background,negative,14.4,86.98,184.23,248.18,396.1,0.97,3.1333,1690.52,34.92,313.33,-0.003122,0
APDA-NEG-01129,2010-07-06,25.5,94.375,Nagaland,Background_Sampling,Copernicus_NASA_Background,negative,4.5,20.02,66.91,126.11,302.38,0.86,2.4,1690.52,34.92,313.33,-0.003122,0
APDA-NEG-01130,2016-06-12,26.5,94.375,Nagaland,Background_Sampling,Copernicus_NASA_Background,negative,18.39,27.92,61.5,78.69,268.58,0.81,2.0667,307.93,20.68,270.76,-0.012984,0
APDA-NEG-01131,2010-07-06,26.0,95.0,Nagaland,Background_Sampling,Copernicus_NASA_Background,negative,9.26,32.72,75.34,140.15,355.44,0.94,2.9333,1150.77,10.47,188.47,-0.011555,0
APDA-NEG-01132,2015-08-19,27.0,95.0,Nagaland,Background_Sampling,Copernicus_NASA_Background,negative,28.12,49.48,102.37,202.38,331.3,0.93,2.8667,117.36,3.0,28.88,0.00233,0
APDA-NEG-01133,2010-07-19,25.5,94.375,Nagaland,Background_Sampling,Copernicus_NASA_Background,negative,12.0,22.9,79.6,114.56,245.83,0.9,2.6667,1690.52,34.92,313.33,-0.003122,0
APDA-NEG-01134,2013-08-04,26.0,95.0,Nagaland,Background_Sampling,Copernicus_NASA_Background,negative,20.58,23.57,59.87,134.2,325.91,0.94,2.9333,1150.77,10.47,188.47,-0.011555,0
APDA-NEG-01135,2010-07-20,26.5,94.375,Nagaland,Background_Sampling,Copernicus_NASA_Background,negative,8.52,31.64,90.32,158.33,337.86,0.91,2.7333,307.93,20.68,270.76,-0.012984,0
APDA-NEG-01136,2011-08-18,27.0,94.375,Nagaland,Background_Sampling,Copernicus_NASA_Background,negative,13.35,70.16,174.67,228.92,420.05,0.94,2.9333,86.0,0.0,0.0,0.0,0
APDA-NEG-01137,2010-08-13,26.5,94.375,Nagaland,Background_Sampling,Copernicus_NASA_Background,negative,26.91,37.56,55.29,108.31,277.84,0.94,2.9333,307.93,20.68,270.76,-0.012984,0
APDA-NEG-01138,2013-06-07,26.5,94.375,Nagaland,Background_Sampling,Copernicus_NASA_Background,negative,10.13,22.61,36.04,69.68,193.4,0.77,1.8,307.93,20.68,270.76,-0.012984,0
APDA-NEG-01139,2010-08-14,26.0,95.0,Nagaland,Background_Sampling,Copernicus_NASA_Background,negative,11.86,53.09,65.68,107.1,280.21,0.95,3.0,1150.77,10.47,188.47,-0.011555,0
APDA-NEG-01140,2011-08-13,25.5,94.375,Nagaland,Background_Sampling,Copernicus_NASA_Background,negative,7.65,13.21,84.41,162.26,363.03,0.94,2.9333,1690.52,34.92,313.33,-0.003122,0
APDA-NEG-01141,2010-08-14,26.5,94.375,Nagaland,Background_Sampling,Copernicus_NASA_Background,negative,16.59,53.98,68.71,101.59,271.8,0.93,2.8667,307.93,20.68,270.76,-0.012984,0
APDA-NEG-01142,2007-10-16,26.0,93.75,Nagaland,Background_Sampling,Copernicus_NASA_Background,negative,14.03,25.22,33.86,62.29,79.47,0.82,2.1333,155.68,5.21,210.16,-0.003056,0
APDA-NEG-01143,2010-08-14,27.0,95.0,Nagaland,Background_Sampling,Copernicus_NASA_Background,negative,22.03,91.1,115.86,175.87,395.87,0.94,2.9333,117.36,3.0,28.88,0.00233,0
APDA-NEG-01144,2010-07-19,25.5,94.375,Nagaland,Background_Sampling,Copernicus_NASA_Background,negative,12.0,22.9,79.6,114.56,245.83,0.9,2.6667,1690.52,34.92,313.33,-0.003122,0
APDA-NEG-01145,2010-08-17,26.5,94.375,Nagaland,Background_Sampling,Copernicus_NASA_Background,negative,17.35,49.71,103.86,133.22,284.05,0.93,2.8667,307.93,20.68,270.76,-0.012984,0
APDA-NEG-01146,2013-08-04,25.5,94.375,Nagaland,Background_Sampling,Copernicus_NASA_Background,negative,9.27,14.56,45.23,93.41,296.08,0.87,2.4667,1690.52,34.92,313.33,-0.003122,0
APDA-NEG-01147,2010-08-19,26.0,95.0,Nagaland,Background_Sampling,Copernicus_NASA_Background,negative,13.74,29.82,94.99,131.29,276.17,0.96,3.0667,1150.77,10.47,188.47,-0.011555,0
APDA-NEG-01148,2010-08-14,27.0,94.375,Nagaland,Background_Sampling,Copernicus_NASA_Background,negative,27.89,77.91,96.84,142.8,357.28,0.93,2.8667,86.0,0.0,0.0,0.0,0
APDA-NEG-01149,2010-08-19,26.5,94.375,Nagaland,Background_Sampling,Copernicus_NASA_Background,negative,14.89,44.8,120.66,149.35,292.19,0.93,2.8667,307.93,20.68,270.76,-0.012984,0
APDA-NEG-01150,2016-06-14,26.0,93.75,Nagaland,Background_Sampling,Copernicus_NASA_Background,negative,3.94,16.33,39.89,82.01,260.22,0.73,1.5333,155.68,5.21,210.16,-0.003056,0
APDA-NEG-01151,2010-09-12,25.5,94.375,Nagaland,Background_Sampling,Copernicus_NASA_Background,negative,4.38,6.8,35.08,78.13,181.17,0.89,2.6,1690.52,34.92,313.33,-0.003122,0
APDA-NEG-01152,2016-09-05,26.0,95.0,Nagaland,Background_Sampling,Copernicus_NASA_Background,negative,6.38,34.76,71.48,119.29,190.21,0.94,2.9333,1150.77,10.47,188.47,-0.011555,0
APDA-NEG-01153,2010-10-08,26.0,95.0,Nagaland,Background_Sampling,Copernicus_NASA_Background,negative,36.97,65.3,68.67,130.49,285.77,0.98,3.2,1150.77,10.47,188.47,-0.011555,0
APDA-NEG-01154,2016-09-05,27.0,95.0,Nagaland,Background_Sampling,Copernicus_NASA_Background,negative,11.16,37.86,135.5,169.59,244.92,0.92,2.8,117.36,3.0,28.88,0.00233,0
APDA-NEG-01155,2010-10-09,26.5,94.375,Nagaland,Background_Sampling,Copernicus_NASA_Background,negative,16.7,50.86,58.63,129.52,288.4,0.95,3.0,307.93,20.68,270.76,-0.012984,0
APDA-NEG-01156,2016-06-12,27.0,94.375,Nagaland,Background_Sampling,Copernicus_NASA_Background,negative,25.25,35.92,67.95,82.89,275.85,0.8,2.0,86.0,0.0,0.0,0.0,0
APDA-NEG-01157,2010-10-10,26.0,93.75,Nagaland,Background_Sampling,Copernicus_NASA_Background,negative,1.04,59.87,81.97,113.01,245.73,0.89,2.6,155.68,5.21,210.16,-0.003056,0
APDA-NEG-01158,2017-07-02,26.0,93.75,Nagaland,Background_Sampling,Copernicus_NASA_Background,negative,17.68,58.43,88.71,180.72,305.71,0.86,2.4,155.68,5.21,210.16,-0.003056,0
APDA-NEG-01159,2011-06-20,27.0,95.0,Nagaland,Background_Sampling,Copernicus_NASA_Background,negative,3.32,17.87,31.59,100.07,312.55,0.77,1.8,117.36,3.0,28.88,0.00233,0
APDA-NEG-01160,2010-10-08,25.5,94.375,Nagaland,Background_Sampling,Copernicus_NASA_Background,negative,52.1,92.98,96.35,132.66,238.6,0.98,3.2,1690.52,34.92,313.33,-0.003122,0
APDA-NEG-01161,2011-06-21,26.0,93.75,Nagaland,Background_Sampling,Copernicus_NASA_Background,negative,6.5,18.28,41.13,68.0,203.02,0.74,1.6,155.68,5.21,210.16,-0.003056,0
APDA-NEG-01162,2016-07-29,26.0,93.75,Nagaland,Background_Sampling,Copernicus_NASA_Background,negative,14.08,43.15,77.28,138.33,301.23,0.86,2.4,155.68,5.21,210.16,-0.003056,0
APDA-NEG-01163,2011-06-28,26.0,95.0,Nagaland,Background_Sampling,Copernicus_NASA_Background,negative,7.58,37.03,70.96,118.54,286.8,0.89,2.6,1150.77,10.47,188.47,-0.011555,0
APDA-NEG-01164,2010-07-19,27.0,94.375,Nagaland,Background_Sampling,Copernicus_NASA_Background,negative,11.96,48.68,120.89,211.82,426.61,0.92,2.8,86.0,0.0,0.0,0.0,0
APDA-NEG-01165,2011-07-01,27.0,95.0,Nagaland,Background_Sampling,Copernicus_NASA_Background,negative,34.96,63.68,73.72,146.98,312.22,0.87,2.4667,117.36,3.0,28.88,0.00233,0
APDA-NEG-01166,2010-07-06,27.0,94.375,Nagaland,Background_Sampling,Copernicus_NASA_Background,negative,22.53,54.28,96.95,198.37,518.1,0.92,2.8,86.0,0.0,0.0,0.0,0
APDA-NEG-01167,2011-07-11,27.0,95.0,Nagaland,Background_Sampling,Copernicus_NASA_Background,negative,0.83,3.44,30.1,188.81,283.11,0.83,2.2,117.36,3.0,28.88,0.00233,0
APDA-NEG-01168,2010-10-08,27.0,94.375,Nagaland,Background_Sampling,Copernicus_NASA_Background,negative,21.66,28.23,29.47,128.15,346.54,0.93,2.8667,86.0,0.0,0.0,0.0,0
APDA-NEG-01169,2011-08-13,26.5,94.375,Nagaland,Background_Sampling,Copernicus_NASA_Background,negative,16.58,22.45,43.31,104.88,383.15,0.92,2.8,307.93,20.68,270.76,-0.012984,0
APDA-NEG-01170,2017-07-09,26.0,95.0,Nagaland,Background_Sampling,Copernicus_NASA_Background,negative,31.11,120.14,183.32,335.91,498.6,0.98,3.2,1150.77,10.47,188.47,-0.011555,0
APDA-NEG-01171,2011-08-18,26.5,94.375,Nagaland,Background_Sampling,Copernicus_NASA_Background,negative,9.91,53.4,132.89,201.75,353.47,0.93,2.8667,307.93,20.68,270.76,-0.012984,0
APDA-NEG-01172,2016-06-14,27.0,95.0,Nagaland,Background_Sampling,Copernicus_NASA_Background,negative,7.48,48.59,76.75,95.33,259.23,0.81,2.0667,117.36,3.0,28.88,0.00233,0
APDA-NEG-01173,2013-06-07,25.5,94.375,Nagaland,Background_Sampling,Copernicus_NASA_Background,negative,5.28,14.76,17.93,42.86,159.46,0.77,1.8,1690.52,34.92,313.33,-0.003122,0
APDA-NEG-01174,2013-07-12,26.0,93.75,Nagaland,Background_Sampling,Copernicus_NASA_Background,negative,16.02,66.27,90.1,184.07,295.53,0.85,2.3333,155.68,5.21,210.16,-0.003056,0
APDA-NEG-01175,2013-06-07,26.0,95.0,Nagaland,Background_Sampling,Copernicus_NASA_Background,negative,9.11,20.54,30.52,64.87,191.56,0.83,2.2,1150.77,10.47,188.47,-0.011555,0
APDA-NEG-01176,2013-08-16,26.0,95.0,Nagaland,Background_Sampling,Copernicus_NASA_Background,negative,32.49,52.19,109.94,214.85,358.38,0.97,3.1333,1150.77,10.47,188.47,-0.011555,0
APDA-NEG-01177,2013-07-01,25.5,94.375,Nagaland,Background_Sampling,Copernicus_NASA_Background,negative,4.91,25.0,76.97,126.88,161.67,0.79,1.9333,1690.52,34.92,313.33,-0.003122,0
APDA-NEG-01178,2010-06-18,26.0,93.75,Nagaland,Background_Sampling,Copernicus_NASA_Background,negative,16.3,25.85,75.45,214.54,344.08,0.83,2.2,155.68,5.21,210.16,-0.003056,0
APDA-NEG-01179,2013-07-01,25.5,94.375,Nagaland,Background_Sampling,Copernicus_NASA_Background,negative,4.91,25.0,76.97,126.88,161.67,0.79,1.9333,1690.52,34.92,313.33,-0.003122,0
APDA-NEG-01180,2013-06-07,26.0,95.0,Nagaland,Background_Sampling,Copernicus_NASA_Background,negative,9.11,20.54,30.52,64.87,191.56,0.83,2.2,1150.77,10.47,188.47,-0.011555,0
APDA-NEG-01181,2013-07-12,27.0,95.0,Nagaland,Background_Sampling,Copernicus_NASA_Background,negative,7.64,21.33,62.85,195.06,362.54,0.88,2.5333,117.36,3.0,28.88,0.00233,0
APDA-NEG-01182,2017-06-24,26.0,95.0,Nagaland,Background_Sampling,Copernicus_NASA_Background,negative,24.08,60.1,82.64,162.69,306.66,0.93,2.8667,1150.77,10.47,188.47,-0.011555,0
APDA-NEG-01183,2013-07-13,26.5,94.375,Nagaland,Background_Sampling,Copernicus_NASA_Background,negative,7.16,40.94,70.74,185.82,343.5,0.84,2.2667,307.93,20.68,270.76,-0.012984,0
APDA-NEG-01184,2013-08-04,26.5,94.375,Nagaland,Background_Sampling,Copernicus_NASA_Background,negative,5.53,15.66,54.81,135.7,307.87,0.87,2.4667,307.93,20.68,270.76,-0.012984,0
APDA-NEG-01185,2013-07-15,26.5,94.375,Nagaland,Background_Sampling,Copernicus_NASA_Background,negative,7.39,24.29,76.78,183.92,354.75,0.85,2.3333,307.93,20.68,270.76,-0.012984,0
APDA-NEG-01186,2008-08-19,25.5,94.375,Nagaland,Background_Sampling,Copernicus_NASA_Background,negative,21.07,55.84,110.58,179.69,268.63,0.9,2.6667,1690.52,34.92,313.33,-0.003122,0
APDA-NEG-01187,2013-07-17,27.0,94.375,Nagaland,Background_Sampling,Copernicus_NASA_Background,negative,21.51,43.49,85.0,170.49,402.85,0.87,2.4667,86.0,0.0,0.0,0.0,0
APDA-NEG-01188,2010-07-20,26.0,95.0,Nagaland,Background_Sampling,Copernicus_NASA_Background,negative,8.75,36.76,102.13,161.81,305.77,0.95,3.0,1150.77,10.47,188.47,-0.011555,0
APDA-NEG-01189,2013-07-17,27.0,94.375,Nagaland,Background_Sampling,Copernicus_NASA_Background,negative,21.51,43.49,85.0,170.49,402.85,0.87,2.4667,86.0,0.0,0.0,0.0,0
APDA-NEG-01190,2011-07-11,25.5,94.375,Nagaland,Background_Sampling,Copernicus_NASA_Background,negative,0.1,1.79,14.8,114.69,230.9,0.82,2.1333,1690.52,34.92,313.33,-0.003122,0
APDA-NEG-01191,2013-08-04,26.0,95.0,Nagaland,Background_Sampling,Copernicus_NASA_Background,negative,20.58,23.57,59.87,134.2,325.91,0.94,2.9333,1150.77,10.47,188.47,-0.011555,0
APDA-NEG-01192,2013-06-07,26.0,93.75,Nagaland,Background_Sampling,Copernicus_NASA_Background,negative,5.76,16.84,22.77,49.02,166.4,0.72,1.4667,155.68,5.21,210.16,-0.003056,0
APDA-NEG-01193,2013-08-04,26.5,94.375,Nagaland,Background_Sampling,Copernicus_NASA_Background,negative,5.53,15.66,54.81,135.7,307.87,0.87,2.4667,307.93,20.68,270.76,-0.012984,0
APDA-NEG-01194,2017-07-12,27.0,95.0,Nagaland,Background_Sampling,Copernicus_NASA_Background,negative,0.15,65.28,185.16,364.0,580.02,0.96,3.0667,117.36,3.0,28.88,0.00233,0
APDA-NEG-01195,2013-08-04,27.0,95.0,Nagaland,Background_Sampling,Copernicus_NASA_Background,negative,7.48,8.99,45.14,158.95,307.96,0.9,2.6667,117.36,3.0,28.88,0.00233,0
APDA-NEG-01196,2011-06-28,26.0,95.0,Nagaland,Background_Sampling,Copernicus_NASA_Background,negative,7.58,37.03,70.96,118.54,286.8,0.89,2.6,1150.77,10.47,188.47,-0.011555,0
APDA-NEG-01197,2013-08-04,26.0,95.0,Nagaland,Background_Sampling,Copernicus_NASA_Background,negative,20.58,23.57,59.87,134.2,325.91,0.94,2.9333,1150.77,10.47,188.47,-0.011555,0
APDA-NEG-01198,2015-06-24,27.0,94.375,Nagaland,Background_Sampling,Copernicus_NASA_Background,negative,19.29,61.73,144.37,252.04,616.35,0.93,2.8667,86.0,0.0,0.0,0.0,0
APDA-NEG-01199,2013-08-04,26.0,93.75,Nagaland,Background_Sampling,Copernicus_NASA_Background,negative,4.75,17.51,45.46,100.61,265.81,0.82,2.1333,155.68,5.21,210.16,-0.003056,0
APDA-NEG-01200,2010-09-12,25.5,94.375,Nagaland,Background_Sampling,Copernicus_NASA_Background,negative,4.38,6.8,35.08,78.13,181.17,0.89,2.6,1690.52,34.92,313.33,-0.003122,0
APDA-NEG-01201,2013-08-04,25.5,94.375,Nagaland,Background_Sampling,Copernicus_NASA_Background,negative,9.27,14.56,45.23,93.41,296.08,0.87,2.4667,1690.52,34.92,313.33,-0.003122,0
APDA-NEG-01202,2017-07-12,26.0,95.0,Nagaland,Background_Sampling,Copernicus_NASA_Background,negative,0.46,55.08,187.24,350.33,534.06,0.97,3.1333,1150.77,10.47,188.47,-0.011555,0
APDA-NEG-01203,2013-08-04,27.0,95.0,Nagaland,Background_Sampling,Copernicus_NASA_Background,negative,7.48,8.99,45.14,158.95,307.96,0.9,2.6667,117.36,3.0,28.88,0.00233,0
APDA-NEG-01204,2015-08-02,26.0,95.0,Nagaland,Background_Sampling,Copernicus_NASA_Background,negative,3.19,39.05,61.4,171.64,296.66,0.94,2.9333,1150.77,10.47,188.47,-0.011555,0
APDA-NEG-01205,2013-08-04,25.5,94.375,Nagaland,Background_Sampling,Copernicus_NASA_Background,negative,9.27,14.56,45.23,93.41,296.08,0.87,2.4667,1690.52,34.92,313.33,-0.003122,0
APDA-NEG-01206,2007-08-28,26.0,95.0,Nagaland,Background_Sampling,Copernicus_NASA_Background,negative,2.55,12.15,25.47,97.41,136.63,0.66,1.0667,1150.77,10.47,188.47,-0.011555,0
APDA-NEG-01207,2013-08-12,26.5,94.375,Nagaland,Background_Sampling,Copernicus_NASA_Background,negative,20.86,32.75,94.53,183.0,352.13,0.93,2.8667,307.93,20.68,270.76,-0.012984,0
APDA-NEG-01208,2013-07-15,26.0,93.75,Nagaland,Background_Sampling,Copernicus_NASA_Background,negative,11.91,23.3,93.87,186.04,316.12,0.84,2.2667,155.68,5.21,210.16,-0.003056,0
APDA-NEG-01209,2013-08-16,26.5,94.375,Nagaland,Background_Sampling,Copernicus_NASA_Background,negative,23.37,41.2,93.37,204.47,370.15,0.93,2.8667,307.93,20.68,270.76,-0.012984,0
APDA-NEG-01210,2013-07-01,25.5,94.375,Nagaland,Background_Sampling,Copernicus_NASA_Background,negative,4.91,25.0,76.97,126.88,161.67,0.79,1.9333,1690.52,34.92,313.33,-0.003122,0
APDA-NEG-01211,2013-08-16,27.0,94.375,Nagaland,Background_Sampling,Copernicus_NASA_Background,negative,27.3,37.53,102.03,230.79,434.79,0.94,2.9333,86.0,0.0,0.0,0.0,0
APDA-NEG-01212,2010-10-10,27.0,94.375,Nagaland,Background_Sampling,Copernicus_NASA_Background,negative,3.42,38.04,45.76,109.4,306.08,0.92,2.8,86.0,0.0,0.0,0.0,0
APDA-NEG-01213,2013-08-16,26.0,93.75,Nagaland,Background_Sampling,Copernicus_NASA_Background,negative,12.42,44.01,78.81,163.57,286.21,0.88,2.5333,155.68,5.21,210.16,-0.003056,0
APDA-NEG-01214,2010-08-14,26.5,94.375,Nagaland,Background_Sampling,Copernicus_NASA_Background,negative,16.59,53.98,68.71,101.59,271.8,0.93,2.8667,307.93,20.68,270.76,-0.012984,0
APDA-NEG-01215,2013-08-30,26.0,93.75,Nagaland,Background_Sampling,Copernicus_NASA_Background,negative,6.53,22.8,57.18,97.72,258.77,0.86,2.4,155.68,5.21,210.16,-0.003056,0
APDA-NEG-01216,2017-04-07,26.0,95.0,Nagaland,Background_Sampling,Copernicus_NASA_Background,negative,4.72,6.28,77.94,140.3,182.02,0.8,2.0,1150.77,10.47,188.47,-0.011555,0
APDA-NEG-01217,2013-10-06,26.0,93.75,Nagaland,Background_Sampling,Copernicus_NASA_Background,negative,17.09,51.42,58.31,97.97,173.89,0.9,2.6667,155.68,5.21,210.16,-0.003056,0
APDA-NEG-01218,2018-07-31,27.0,95.0,Nagaland,Background_Sampling,Copernicus_NASA_Background,negative,14.75,60.05,94.71,211.27,426.01,0.92,2.8,117.36,3.0,28.88,0.00233,0
APDA-NEG-01219,2014-09-08,27.0,94.375,Nagaland,Background_Sampling,Copernicus_NASA_Background,negative,5.3,28.83,33.99,72.86,365.15,0.9,2.6667,86.0,0.0,0.0,0.0,0
APDA-NEG-01220,2013-08-30,25.5,94.375,Nagaland,Background_Sampling,Copernicus_NASA_Background,negative,3.06,11.47,51.8,99.82,274.91,0.9,2.6667,1690.52,34.92,313.33,-0.003122,0
APDA-NEG-01221,2015-06-24,26.0,95.0,Nagaland,Background_Sampling,Copernicus_NASA_Background,negative,8.82,36.95,80.62,154.0,388.41,0.9,2.6667,1150.77,10.47,188.47,-0.011555,0
